"","x"
"1",0
"2",0
"3",0.0377358490566038
"4",0.0943396226415094
"5",0.113207547169811
"6",0.283018867924528
"7",0.358490566037736
"8",0.773584905660377
"9",0.792452830188679
"10",0.849056603773585
"11",0.886792452830189
"12",1
