"","x"
"1",0
"2",0.0566037735849056
"3",0.30188679245283
"4",0.377358490566038
"5",0.433962264150943
"6",0.60377358490566
"7",0.622641509433962
"8",0.886792452830189
"9",0.924528301886792
"10",0.924528301886792
"11",0.962264150943396
"12",1
